Stations_ID;Datum;Qualitaet;Min_5cm;Min_2m;Mittel_2m;Max_2m;Relative_Feuchte;Mittel_Windstaerke;Max_Windgeschwindigkeit;Sonnenscheindauer;Mittel_Bedeckungsgrad;Niederschlagshoehe;Mittel_Luftdruck
5371.00;17.11.2017;3.00;-1,4;-0,4;1,4;3,1;97,29;2,7;;0.00;8.00;0,5;915,65
5371.00;18.11.2017;3.00;-2,2;-2,4;-1,4;0.00;95,92;6,9;18,8;0.00;7,9;10,5;909,79
5371.00;19.11.2017;1.00;-2,1;-2,1;-1,2;-0,3;96,5;6,5;14,1;0.00;8.00;2,6;906.00
5371.00;20.11.2017;1.00;-2,1;-2,1;-1,1;0,4;96,29;8,3;15,3;0.00;8.00;15,8;908,1
5371.00;21.11.2017;1.00;0.00;0,4;2,1;2,9;97,75;9,3;16.00;0.00;8.00;5,4;905,07
5371.00;22.11.2017;1.00;0,2;1,4;3,5;6,9;86,08;9,4;17,3;3,95;5,7;0.00;903,82
5371.00;23.11.2017;1.00;3.00;5,2;7,3;9,3;73,13;13.00;22,3;2633.00;5,3;0,6;902,79
5371.00;24.11.2017;1.00;3,6;3,7;6,2;7,5;93,92;9,6;23,2;0.00;7,7;19,5;904,21
5371.00;25.11.2017;1.00;-3,2;-2,8;0,9;5.00;96,67;6,6;13,3;0.00;8.00;11.00;902,58
5371.00;26.11.2017;1.00;-2,9;-2,9;-2,5;-2,2;95,13;7,5;13,6;0.00;8.00;2,6;910,88
5371.00;27.11.2017;1.00;-2,8;-2,8;-1,5;0.00;96,33;12,5;24,2;0.00;8.00;8,5;908.00
5371.00;28.11.2017;1.00;-4,9;-2,8;-1.00;0,1;96,17;8,5;19,3;0.00;8.00;5,8;898,33
5371.00;29.11.2017;1.00;-4,9;-3,5;-2,4;-1,2;95,38;5,4;9,4;0.00;8.00;2,6;896,78
5371.00;30.11.2017;1.00;-5,1;-4,1;-3,5;-2,8;94,25;3,8;7,7;0.00;8.00;1,1;895,64
5371.00;01.12.2017;1.00;-10,2;-5,4;-3,6;-2,6;93,46;2,7;6,2;1233.00;7,3;0.00;903,77
5371.00;02.12.2017;1.00;-9,7;-6,3;-5,3;-2,7;89,71;3,3;7,9;4,8;5,8;0.00;913,35
5371.00;03.12.2017;1.00;-7,1;-6,9;-6.00;-4,7;91,79;6,5;11,8;0.00;8.00;11,8;912,77
5371.00;04.12.2017;1.00;-4,7;-4,7;-2,3;-0,3;95,58;5,9;12,4;0.00;8.00;8,9;916,33
5371.00;05.12.2017;1.00;-1,2;-1,2;-0,8;-0,4;96,67;6,5;13,1;0.00;8.00;0,7;922,03
5371.00;06.12.2017;1.00;-1,4;-1,3;-0,7;-0,2;96,75;8,4;15,2;0.00;8.00;0.00;919,62
5371.00;07.12.2017;1.00;-4,9;-4.00;-1,4;0,9;93,33;12,7;25,4;6,1;5,2;5,6;908,49
5371.00;08.12.2017;1.00;-5,1;-5,1;-2,1;1,1;94,88;8,5;20.00;0.00;7,8;7.00;899,62
5371.00;09.12.2017;1.00;-6,2;-6,2;-5,5;-4,8;92,46;9,1;16,4;0.00;8.00;4,6;901,14
5371.00;10.12.2017;1.00;-7,2;-7,3;-4,4;1,3;93,21;14,3;31,4;0.00;8.00;6,6;884,81
5371.00;11.12.2017;1.00;-0,6;0.00;1,1;2,7;96,96;12,4;25,9;0.00;7,8;11,6;878,65
5371.00;12.12.2017;1.00;-3,8;-3,8;-2,4;0,9;94,75;10,5;23,5;0.00;8.00;1,4;895,48
5371.00;13.12.2017;1.00;-4,3;-4.00;-2,9;-0,8;96,17;13,4;25.00;0.00;8.00;11.00;898,19
5371.00;14.12.2017;1.00;-3.00;-2,9;-1,5;-0,1;98,46;12,7;28,2;0.00;8.00;13,1;886,43
5371.00;15.12.2017;1.00;-3,3;-3.00;-1,9;-1,2;99,08;6,7;14,7;0.00;8.00;4,8;888,66
5371.00;16.12.2017;1.00;-4,6;-3,7;-2,9;-2,3;97,38;4,5;10,9;0.00;7,9;1.00;899,65
5371.00;17.12.2017;1.00;-3,9;-3,7;-3.00;-2,5;95,92;5,3;12,4;0.00;8.00;1,1;910,34
5371.00;18.12.2017;1.00;-10,1;-6,3;-3,9;-2,4;98,75;5,9;13,9;0.00;7,3;0,1;912,97
5397.00;17.06.2016;3.00;6,4;9,8;13,1;17,2;89,63;3.00;11,9;4,1;5,2;14,9;957,78
5397.00;18.06.2016;3.00;5.00;8,7;14,8;21,5;78,13;2,1;13.00;7433.00;3,8;0.00;966,28
5397.00;19.06.2016;3.00;5,8;9,3;13,8;20,7;84,83;1,7;7,8;4067.00;5,7;7,4;970,35
5397.00;20.06.2016;3.00;6,4;10.00;16,4;22,3;67,21;1,8;6,5;10,5;3.00;0.00;970,07
5397.00;21.06.2016;3.00;11,7;14.00;16,8;22.00;76,17;1,9;6,4;3433.00;6,9;0,2;971,09
5397.00;22.06.2016;3.00;11,7;15,3;21,1;28,3;69,58;1,4;6,5;8,7;4,5;0.00;973,43
5397.00;23.06.2016;3.00;9,9;14,5;24.00;30,2;60,96;2,6;9,2;15267.00;0.00;0.00;971,53
5397.00;24.06.2016;3.00;11,5;16,6;25,8;33,1;54,38;1,7;6,4;15183.00;0.00;0.00;966,63
5397.00;25.06.2016;3.00;13,8;15,1;22,5;28,8;72,04;2,5;19,2;9483.00;3,3;11,1;962,13
5397.00;26.06.2016;3.00;11,5;13,9;17.00;21,5;69,75;2,5;7,4;5233.00;7,3;0,2;967,4
5397.00;27.06.2016;3.00;13.00;13,7;17.00;21,4;64,17;2,7;10,2;5883.00;5,8;0.00;968,94
5397.00;28.06.2016;3.00;8,2;11,9;18.00;23,8;73,67;1,8;6,6;5,75;5,3;0,9;967,09
5397.00;29.06.2016;3.00;10,7;14,9;19,5;25,3;70,33;2,1;9,8;7783.00;3,9;4,1;963,82
5397.00;30.06.2016;3.00;10,3;13,4;18,4;24,8;80,83;1,6;6,4;3367.00;5,4;2,2;964,88
5397.00;01.07.2016;3.00;11.00;14,8;20,3;26,2;73,25;1,9;8,8;9,2;3,8;0,4;966,36
5397.00;02.07.2016;3.00;7,4;11.00;16,7;21,5;86,5;2.00;12.00;1367.00;5,2;8,7;965,42
5397.00;03.07.2016;3.00;4,6;8,6;14,1;19.00;75,33;2.00;10,3;4883.00;4,9;0.00;970,42
5397.00;04.07.2016;3.00;4,7;8.00;15,6;22,7;69,71;1,2;5,6;9033.00;4,1;0.00;970,61
5397.00;05.07.2016;3.00;8,6;12,2;18,6;24,9;64.00;2,9;13,3;10617.00;4,2;0.00;965,37
5397.00;06.07.2016;3.00;5,5;10,5;15,8;19,5;59.00;4,1;12,8;5283.00;5,1;0.00;968,16
5397.00;07.07.2016;3.00;4,1;8,4;16,6;22,8;57,58;1,7;7,5;13283.00;3,1;0.00;970,24
5397.00;08.07.2016;3.00;5,5;9,3;19,6;27,2;56.00;2,2;11,2;10,6;2,4;0.00;967,19
5397.00;09.07.2016;3.00;9,7;14,4;20.00;24,5;60,92;2,9;10,7;8,45;4,3;0.00;968,3
5397.00;10.07.2016;3.00;8,9;11,9;22,3;30,4;60,79;1,6;7,1;14167.00;0,5;0.00;965,2
5397.00;11.07.2016;3.00;14,8;17,6;23,4;30,3;67,17;2,8;14,2;8933.00;3,6;5,3;962,06
5397.00;12.07.2016;3.00;14,3;15,6;18.00;20,7;85,71;1,6;5,8;0,3;5,3;0,9;963,36
5397.00;13.07.2016;3.00;12,5;12,7;16.00;21,9;86,46;1,7;7.00;1483.00;6,9;27,3;962,58
5397.00;14.07.2016;3.00;6,9;9.00;12,2;15,5;90,13;2,7;10,6;1417.00;7,1;6,2;964,94
5397.00;15.07.2016;3.00;6,6;8,6;12,5;17,3;77,83;2,2;7,9;1,6;7,3;0.00;972,68
5397.00;16.07.2016;3.00;6,6;9,1;16,2;22,3;67,17;2.00;8,4;6,6;6,2;0.00;973,41
5397.00;17.07.2016;3.00;13,3;14,6;18,1;23,2;83,08;1,4;7,5;0,75;7,3;2.00;970,52
5397.00;18.07.2016;3.00;11,7;15,5;20,4;26.00;65,54;2,3;8,8;11533.00;3,5;0.00;970,61
5397.00;19.07.2016;3.00;9,8;12,2;21.00;28,1;61,25;1,3;5,9;12167.00;1.00;0.00;970,74
5397.00;20.07.2016;3.00;11,5;14,5;22,8;30,2;57,46;1,2;5,8;13967.00;0.00;0.00;967,36
5397.00;21.07.2016;3.00;12,7;15,3;19,1;23,3;83,21;1,6;10.00;2383.00;4,6;1,4;965,45
5397.00;22.07.2016;3.00;13,7;15,4;21,2;26,7;73,75;1,6;8,2;7667.00;3,8;0.00;965,56
5397.00;23.07.2016;3.00;15,5;17,8;20,3;24.00;83,79;1,6;7,6;2817.00;5,3;17,9;966,3
5397.00;24.07.2016;3.00;13,6;15,9;20,2;25,5;84,83;1,3;8,9;4,65;5.00;0.00;967,98
5397.00;25.07.2016;3.00;13,2;15,4;21,2;28,4;73,83;1.00;5,9;7733.00;4.00;0.00;967,74
5397.00;26.07.2016;3.00;14,3;16,1;20,5;26,1;81,17;1,3;8,6;1867.00;5,1;0.00;968,52
5397.00;27.07.2016;3.00;13,1;15,3;19,4;25,7;85,46;1,5;9,2;4367.00;4,6;2,2;966,5
5397.00;28.07.2016;3.00;11,4;13,5;19,7;25,3;72,54;1,5;6.00;8017.00;3.00;4,3;966,31
5397.00;29.07.2016;3.00;14,7;16.00;19,7;24,7;76,25;2,3;9,8;5383.00;5,8;1,6;964,58
5397.00;30.07.2016;3.00;13,2;16,1;21,4;27,5;65,08;2,3;9,6;10433.00;3,2;0,9;963,68
5397.00;31.07.2016;3.00;12,3;14,5;18,2;21,2;87,25;1,8;6,9;1,3;4,8;0,8;962,63
5397.00;01.08.2016;3.00;7,3;10,1;16,3;21,9;68,67;2,2;9,3;8917.00;2,7;0.00;968,22
5397.00;02.08.2016;3.00;7,3;9,8;14,4;18,8;85,79;1,8;11,6;0.00;7,1;1,4;967,47
5397.00;03.08.2016;3.00;13,2;14,6;18,6;22,8;82,33;2,2;6,9;0,567;7,3;0.00;965,22
5397.00;04.08.2016;3.00;11,7;15,1;21,7;28,1;65,29;2,4;10,3;10317.00;2,3;12,4;962,55
5397.00;05.08.2016;3.00;12,8;14,2;16,3;19,1;82,92;2,9;8,9;0,383;7.00;0.00;966,32
5397.00;06.08.2016;3.00;7,7;11,6;16,4;21.00;77,08;1,8;8,6;5.00;4,9;0.00;974,17
5397.00;07.08.2016;3.00;5,9;9,5;17,7;24,9;68,96;1,6;7,2;12133.00;1.00;0.00;976,11
5397.00;08.08.2016;3.00;8,6;12,4;20,4;27,4;63,46;2,4;8,9;11167.00;1,5;0.00;969,75
5397.00;09.08.2016;3.00;9,3;12.00;14,9;18,3;81,58;1,4;9,6;1683.00;6,3;0,7;968,42
5397.00;10.08.2016;3.00;3,2;7.00;11,9;17,2;82,04;1,9;14,3;3433.00;5,9;4,5;968,26
5397.00;11.08.2016;3.00;1,7;4.00;11,4;18,1;68,63;1,9;8,5;6583.00;4,9;0,3;971,98
5397.00;12.08.2016;3.00;9,6;10,3;13,2;15,6;91,96;2.00;6,1;0.00;7,8;0,7;973,29
5397.00;13.08.2016;3.00;9,8;14,5;19,5;25,5;73,54;2.00;9,7;8267.00;4,5;0.00;972,88
5397.00;14.08.2016;3.00;8,7;11,5;18,9;26,1;71,25;1,9;7,9;12017.00;0,3;0.00;971,33
5397.00;15.08.2016;3.00;7,8;11,5;18,1;25,2;68,71;1,5;5,5;9,7;0,8;0.00;970,65
5397.00;16.08.2016;3.00;7,5;11,1;17,3;24,4;62,58;2.00;8,5;12983.00;1,5;0.00;966,49
5397.00;17.08.2016;3.00;4,8;9,1;15,6;22,5;60,63;1,4;5,1;13017.00;0.00;0.00;963,23
5397.00;18.08.2016;3.00;3,2;7,7;16,6;24,8;59,25;1,4;6,5;13.00;1,3;0.00;960,02
5397.00;19.08.2016;3.00;6,3;9,3;17,9;25,5;66,88;1,5;7,9;8,95;3,2;0.00;961,85
5397.00;20.08.2016;3.00;14,3;15,3;19,8;27,1;75,08;1,7;11,6;5917.00;6,1;7,3;964,12
5397.00;21.08.2016;3.00;7,2;11,5;15,5;21,1;79,75;2,2;14,4;4,5;5,4;1,2;969,28
5397.00;22.08.2016;3.00;7,3;10,1;15,4;21.00;74,67;1,5;7,4;2517.00;5,8;0.00;975,98
5397.00;23.08.2016;3.00;8.00;11,3;18,8;26,4;68,96;1,2;5,3;12233.00;2,3;0.00;976,64
5397.00;24.08.2016;3.00;8,8;13.00;20,1;26,8;67,88;1,6;8,3;12917.00;0.00;0.00;974,2
5397.00;25.08.2016;3.00;7,3;13,2;21,7;28,4;55,92;2,7;11,1;12867.00;0.00;0.00;970,34
5397.00;26.08.2016;3.00;6,5;12,9;22.00;31.00;55,33;1,4;4,8;12833.00;0.00;0.00;968,76
5397.00;27.08.2016;3.00;7,9;12,6;21,9;31.00;61,08;1,2;8,4;12783.00;0.00;0.00;968,87
5397.00;28.08.2016;3.00;9,1;13,1;22,9;32,1;60,92;1,6;9,4;11533.00;0,7;0,1;965,93
5397.00;29.08.2016;3.00;9.00;14,4;20,8;26,1;62,67;2,4;11,1;7233.00;4,4;0.00;967,74
5397.00;30.08.2016;3.00;7,7;12,9;17,4;23,6;65,08;2,2;7,1;9,25;1,6;0.00;973,13
5397.00;31.08.2016;3.00;5,1;9,9;18,2;25,1;52,08;2,1;8,5;12583.00;0.00;0.00;971,19
5397.00;01.09.2016;3.00;6,5;9,5;18,7;26,9;64.00;1,3;7,6;7517.00;3,4;0.00;970,68
5397.00;02.09.2016;3.00;6,7;10,8;18,9;27,2;62,75;1,2;7,2;11,25;0,7;0.00;970.00
5397.00;03.09.2016;3.00;8.00;11,8;17,8;23,8;70,13;1,4;7,2;4167.00;0,6;0.00;968,25
5397.00;04.09.2016;3.00;8,3;12,6;17,7;24,6;75,38;2,7;12.00;3667.00;4.00;3,7;964,24
5397.00;05.09.2016;3.00;12,1;12,9;14,6;16,8;87,88;2,9;12,1;0,35;7,8;2,2;967,4
5397.00;06.09.2016;3.00;8,1;12.00;17,1;22,8;70,58;2,4;7,5;10117.00;3.00;0.00;974,61
5397.00;07.09.2016;3.00;6,4;9,2;18,2;25,2;72,21;3,1;13,1;11983.00;0.00;0.00;970,96
5397.00;08.09.2016;3.00;7,6;13,1;20,7;27,4;68.00;1,9;7,6;11,7;0,1;0.00;964,45
5397.00;09.09.2016;3.00;8,8;12,8;20.00;27,5;72,42;1,2;6,3;10483.00;0,7;0.00;966,47
5397.00;10.09.2016;3.00;8,8;13,7;20,2;28,4;72,79;1.00;6,1;9,95;0,4;0.00;966,43
5397.00;11.09.2016;3.00;9,6;13,4;20,9;29,4;65,63;0,9;5,3;11,55;0.00;0.00;967,65
5397.00;12.09.2016;3.00;9,4;13,9;21,6;30,1;61,88;1,6;8.00;11583.00;0.00;0.00;968,23
5397.00;13.09.2016;3.00;9,4;14,2;22,2;29,9;55,67;2.00;8,3;11,6;0.00;0.00;966,34
5397.00;14.09.2016;3.00;9,3;14,3;21,6;27,9;58,25;2,8;11,5;11,25;0.00;0.00;964,45
5397.00;15.09.2016;3.00;11,5;14,9;21,6;27,9;53,54;4,2;15,9;11183.00;0,1;0.00;962,1
5397.00;16.09.2016;3.00;11,4;14,6;18,5;23,9;77,13;1,7;7,7;1,75;5,7;17,1;962,28
5397.00;17.09.2016;3.00;13,5;13,9;14,5;16,6;96,29;2,7;9,2;0.00;7,8;15,4;959,89
5397.00;18.09.2016;3.00;11,4;11,6;13,6;15,7;95,92;2,5;7,8;0.00;7,9;16,3;960,69
5397.00;19.09.2016;3.00;10,9;11,2;12,2;13,6;89,63;2,3;6,6;0.00;8.00;0.00;964,65
5397.00;20.09.2016;3.00;3,1;7,2;11,5;15,8;78,25;1,8;6,3;3,15;5,9;0.00;967,33
5397.00;21.09.2016;3.00;0,6;4,1;10,4;17,2;78,71;1,1;4,9;4,9;2,8;0.00;968,67
5397.00;22.09.2016;3.00;1,5;4,6;11.00;18,7;81,71;1,1;4,9;7233.00;0,8;0.00;971,19
5397.00;23.09.2016;3.00;2,7;6,1;12,2;19,6;78,13;1,1;5,2;8,1;1,6;0.00;973,72
5397.00;24.09.2016;3.00;1,4;5.00;12,2;20,6;77,04;0,9;5,3;10,9;1,4;0.00;974,6
5397.00;25.09.2016;3.00;1,9;6,4;13,1;21,5;76,17;0,9;4,6;10,25;0,5;0.00;970,39
5397.00;26.09.2016;3.00;3.00;6,7;13,5;21,9;81,25;1,5;5,7;8,95;1.00;0.00;970,6
5397.00;27.09.2016;3.00;4,9;9,1;14,1;20,7;80,83;1.00;3,5;8667.00;1,5;0.00;974,45
5397.00;28.09.2016;3.00;4,1;6,5;14.00;20,9;78,04;2,1;9,4;4,45;1,5;0.00;976.00
5397.00;29.09.2016;3.00;7,2;11,6;17.00;23,3;68,04;2,8;8,9;9633.00;0,6;0.00;970,2
5397.00;30.09.2016;3.00;8,1;12,5;16,9;23,1;68,96;2,1;7,7;2,75;5,6;0.00;965,02
5397.00;01.10.2016;3.00;8,7;10,9;15,9;22,4;76,67;1,8;8,5;5,65;5,4;1,1;961,46
5397.00;02.10.2016;3.00;5,5;8,4;11,6;15,2;91,75;2.00;7,1;0,967;6,5;4,1;964,35
5397.00;03.10.2016;3.00;7,7;8,7;9,9;12,8;89,38;2,5;9,2;0,9;7,6;2,2;971,06
5397.00;04.10.2016;3.00;-0,2;3.00;8,7;12,2;90,46;2,1;10.00;0,817;5,8;1,6;976,81
5397.00;05.10.2016;3.00;-3,1;0,7;5,6;10,4;84,21;2,5;10,2;6233.00;4,4;4,2;975,78
5397.00;06.10.2016;3.00;5,9;6.00;7,7;10.00;94,38;1,8;6,2;0.00;7,8;1,4;966,45
5397.00;07.10.2016;3.00;3,7;5,4;7,7;9,7;87,58;1,6;6,2;0,117;8.00;0.00;966,56
5397.00;08.10.2016;3.00;1,5;4.00;6,9;11,3;86,08;1,9;9,5;5167.00;6,5;0,4;968,76
5397.00;09.10.2016;3.00;-1,4;0,1;5,5;10,8;93.00;1,2;6,8;2.00;5,9;0,9;971,4
5397.00;10.10.2016;3.00;-3,9;-1.00;4,1;10,4;87,71;1.00;4,7;4,5;5.00;0.00;970,97
5397.00;11.10.2016;3.00;-2,2;1,1;4,3;7,2;93,13;1,1;7,3;0.00;7,3;1,6;966,75
5397.00;12.10.2016;3.00;-0,5;1,2;5,2;8,5;89,54;1,3;6,4;0,1;7,5;0.00;966,68
5397.00;13.10.2016;3.00;2,4;4,1;6,6;8,8;82,79;3,7;13,5;0,217;6,2;0,1;965,25
5397.00;14.10.2016;3.00;3,7;6,2;8,2;11,5;81,75;3,5;11,4;5,95;1,8;0.00;959,98
5397.00;15.10.2016;3.00;3,5;6,5;10,8;15,6;87,29;1,1;4,8;2,25;5,3;0.00;963,23
5397.00;16.10.2016;3.00;1,1;4,8;11.00;18,5;83,71;1,1;4,5;7,5;3,2;0.00;971,2
5397.00;17.10.2016;3.00;1,3;5,6;9,7;15,8;89,04;1,4;5,9;5983.00;4,7;0,3;972,23
5397.00;18.10.2016;3.00;6,8;9.00;10,3;12,4;97,13;1,2;4,2;0,083;7,5;3,8;970,31
5397.00;19.10.2016;3.00;5,9;6,4;8,2;9,9;85,96;2,6;11,2;0,5;7,6;1,9;965,46
5397.00;20.10.2016;3.00;0,2;3,1;5,8;8,7;94,25;1,7;8,3;0,583;7,3;12,6;962,28
5397.00;21.10.2016;3.00;1,8;3,3;4,9;7,2;93,21;1,6;6,1;0,15;7,8;0,2;962,2
5397.00;22.10.2016;3.00;0,3;2,5;4,9;6.00;96,17;1,8;5,5;0.00;7,6;1,1;963,05
5397.00;23.10.2016;3.00;0.00;1,8;5,6;9,7;88,67;1,3;6,4;3,6;6.00;2,5;963,03
5397.00;24.10.2016;3.00;5,4;5,7;9,5;13,9;91,58;1.00;5,7;0,467;7,7;5,7;963,98
5397.00;25.10.2016;3.00;4,8;8,3;10,9;13,4;97,08;1,9;6,3;0.00;7,6;1,9;969,47
5397.00;26.10.2016;3.00;4,1;7.00;9,1;12,3;90,88;1,2;5,1;0,783;7,6;0.00;975,67
5397.00;27.10.2016;3.00;0,6;5,1;7,8;9,9;90,25;1,4;6,1;0,833;6,8;0.00;980,66
5397.00;28.10.2016;3.00;-0,6;2,4;7,7;11,3;89,54;1,6;6,7;0,7;6,7;1,2;981,1
5397.00;29.10.2016;3.00;-0,5;3,3;8,5;12,4;86,71;2,2;9,1;2833.00;6,3;0,1;979,67
5397.00;30.10.2016;3.00;-0,9;2,3;6,1;9,5;90,25;1,6;5,7;0,867;6,6;0.00;978,11
5397.00;31.10.2016;3.00;-1,9;0,4;3,4;8,4;96,42;0,8;3,2;2233.00;4,9;0.00;976,98
5397.00;01.11.2016;3.00;-0,3;-0,3;3,6;8,7;97,08;1,2;4,4;3283.00;6,8;2,5;969,78
5397.00;02.11.2016;3.00;0,8;3,3;5,2;8,1;88,17;2,9;13.00;1383.00;7,2;0,8;964,68
5397.00;03.11.2016;3.00;-2,9;-0,2;4,1;8.00;87,08;1,6;5,7;1967.00;6,5;0.00;969,25
5397.00;04.11.2016;3.00;-4,2;-2.00;2,4;7,4;88,63;1,3;5,9;2167.00;5,9;1,1;964,76
5397.00;05.11.2016;3.00;-0,7;1,9;6,1;10,7;91,92;1,7;6,5;0,517;7,4;3.00;952,3
5397.00;06.11.2016;3.00;-1,2;1,2;3,9;5,8;96,71;1,6;7,4;0.00;6,7;1,2;950,45
5397.00;07.11.2016;3.00;-5,6;-1,9;1,5;3,7;91,25;1,9;6,2;0.00;5,8;0.00;955,55
5397.00;08.11.2016;3.00;-4,4;-1,6;-0,1;1,8;93,71;2,1;6,3;0,067;7,7;0,3;958,2
5397.00;09.11.2016;3.00;-5.00;-2,1;0,8;4,1;86,46;2.00;7,6;1583.00;7,2;3,1;955,63
5397.00;10.11.2016;3.00;0.00;0,7;2.00;3,3;97,08;2,7;10,1;0.00;7,8;3,7;954,82
5397.00;11.11.2016;3.00;0,8;0,9;2,6;3,6;94,79;2,6;7,6;0.00;7,8;6,5;961,65
5397.00;12.11.2016;3.00;-2,6;-1,6;-0,3;0,9;82,71;2,2;6,5;0,533;7,9;0.00;971,65
5397.00;13.11.2016;3.00;-9,3;-4,7;-1,8;0,7;77,46;2.00;8.00;3333.00;3,8;0.00;975,53
5397.00;14.11.2016;3.00;-10.00;-5,5;-1,8;2,8;79,17;1,8;8,3;7183.00;0.00;0.00;980,27
5397.00;15.11.2016;3.00;-8,9;-5,1;-1,4;1,7;95,17;2,1;6,9;0.00;7,1;12.00;976,57
5397.00;16.11.2016;3.00;1,1;1,6;4,8;8.00;99,96;2,5;6,8;0.00;8.00;4,2;968,15
5397.00;17.11.2016;3.00;6,4;7,5;8,3;9,4;95,79;3,5;11,2;0.00;7,3;0,3;960,7
5397.00;18.11.2016;3.00;4,4;5,1;8,2;11,9;88,42;3,6;13,4;0,25;6,6;7.00;956,2
5397.00;19.11.2016;3.00;-0,1;2,1;4,9;6,3;96,33;2,7;10,8;0.00;6,3;8,6;959,75
5397.00;20.11.2016;3.00;-2,5;0,9;5,1;10,9;83,79;2.00;8,4;6,2;1,4;0.00;958,35
5397.00;21.11.2016;3.00;-3,6;-0,8;4,2;9,5;86,54;1,1;3,7;5367.00;1,9;0.00;957,46
5397.00;22.11.2016;3.00;0.00;3,9;6,1;10,8;93,92;1,2;4,6;1083.00;3.00;0.00;962,03
5397.00;23.11.2016;3.00;-0,5;2,8;5,8;10.00;95,83;1,3;6,2;4317.00;4.00;0.00;967,41
5397.00;24.11.2016;3.00;0,4;3,5;5,9;7,7;92,5;3,1;11,1;0.00;7,6;0.00;968,02
5397.00;25.11.2016;3.00;5,7;6.00;6,9;7,5;87,42;3,9;11,8;0.00;7,9;0.00;967,68
5397.00;26.11.2016;3.00;4,1;4,9;5,5;6,1;90,92;1,7;6.00;0.00;8.00;0.00;966,07
5397.00;27.11.2016;3.00;-5,8;-1,6;2,8;5,6;91,04;2,1;8,7;0,25;5.00;0,2;965,37
5397.00;28.11.2016;3.00;-10,7;-6,3;-2,4;0,6;79,29;2,5;9,6;4483.00;1,7;0.00;974,15
5397.00;29.11.2016;3.00;-12.00;-8.00;-4,4;1,4;83,04;0,8;2,5;6467.00;0.00;0.00;980,7
5397.00;30.11.2016;3.00;-12,3;-9,1;-3,8;0,3;80,58;1,5;7,8;4717.00;2.00;0.00;978,39
5397.00;01.12.2016;3.00;-0,6;-0,1;1,3;2,4;81,79;2,8;9,1;0.00;8.00;1,2;971,49
5397.00;02.12.2016;3.00;-7,9;-4,5;1.00;3,6;94,71;2,8;12,1;1167.00;5,6;1,8;967,5
5397.00;03.12.2016;3.00;-10,5;-7,3;-3,5;2,2;89,96;0,7;3,2;6383.00;2,5;0.00;972,56
5397.00;04.12.2016;3.00;-11,8;-6,9;-3,3;3,7;80,33;1.00;3,9;6283.00;0.00;0.00;975,66
5397.00;05.12.2016;3.00;-12,7;-8,2;-4,9;-3,1;96,29;1,3;5,1;0.00;5,2;0.00;976,13
5397.00;06.12.2016;3.00;-4,6;-4,8;-3,7;-3.00;95,67;1,2;3,3;0.00;7,9;0.00;979,17
5397.00;07.12.2016;3.00;-5,5;-5,9;-4.00;-2,7;96,63;1,4;4,2;0.00;7,9;0.00;982,71
5397.00;08.12.2016;3.00;-5,2;-3,4;-2,6;-1.00;95,92;1,7;6,3;0,233;7,4;0.00;981,01
5397.00;09.12.2016;3.00;-8,2;-4,1;-0,1;2,7;95,67;1,5;5,1;0.00;6,2;0,1;978,5
5397.00;10.12.2016;3.00;-4,7;-0,4;3,6;8,1;89,38;2.00;6,8;4583.00;4,4;0.00;973,76
5397.00;11.12.2016;3.00;-4,5;-0,6;3,9;6,9;91,21;3,3;12,7;0,167;7,2;2.00;967,39
5397.00;12.12.2016;3.00;1,1;2,9;4,1;5,2;94,96;2,5;7,6;0.00;7,9;0,1;971,8
5397.00;13.12.2016;3.00;-0,5;1,5;2,7;3,6;95,88;1,7;5,5;0.00;7,8;0,7;974,38
5397.00;14.12.2016;3.00;1,7;1,9;3,2;4,5;99,58;1,4;4.00;0.00;7,9;0,1;973,27
5397.00;15.12.2016;3.00;-4,9;-2,2;1,3;3,2;93,17;1,8;7.00;0.00;7,5;0.00;976,6
5397.00;16.12.2016;3.00;-9,3;-4,8;-1,5;0,4;86,42;1,9;7.00;2517.00;3,9;0.00;979,55
5397.00;17.12.2016;3.00;-9,7;-5,6;-3.00;-2.00;98,42;1,1;3,2;0.00;6,9;0.00;984,79
5397.00;18.12.2016;3.00;-2.00;-2.00;-0,8;0,1;98,83;0,9;4,1;0.00;7,9;0,6;981,43
5397.00;19.12.2016;3.00;-4,9;-1,5;0,3;1,5;91,54;2,3;10,4;0,433;6,7;0.00;976,88
5397.00;20.12.2016;3.00;-9,1;-5,1;-2,5;-1,1;89,17;2,6;11,8;1717.00;4,9;0.00;973,72
5397.00;21.12.2016;3.00;-9,2;-5,8;-3,5;-2,6;96,88;1,3;4,7;0.00;7,6;0.00;977,52
5397.00;22.12.2016;3.00;-3,7;-3,9;-3,3;-2,8;97,38;2.00;5,5;0.00;8.00;0,3;979,83
5397.00;23.12.2016;3.00;-3.00;-3,1;-1,1;0,4;99,29;1.00;6,3;0.00;7,8;0,1;981,88
5397.00;24.12.2016;3.00;-0,6;-0,4;2,5;4,8;95,25;3.00;10,9;0.00;7,8;1,8;975,59
5397.00;25.12.2016;3.00;3,1;4,1;5,2;6.00;94,67;4.00;12,9;0.00;7,8;2,4;973,73
5397.00;26.12.2016;3.00;-1,1;1,2;5,4;7.00;94,17;3,1;10,6;0.00;7.00;1,9;975,7
5397.00;27.12.2016;3.00;-1,4;0,9;2,3;3,3;85,83;4,2;11,9;0,033;7,2;0,1;983,12
